Date,forecasted_solar_penetration,Hour,Day Ahead APX Price
2020-01-07 09:30:00,2.102234915151345,9,0.21152263374485591
2020-01-07 10:00:00,2.2487120259786217,10,0.20599279835390943
2020-01-07 10:30:00,2.3733287111314505,10,0.20599279835390943
2020-01-07 11:00:00,2.426481322978731,11,0.20342078189300405
2020-01-07 11:30:00,2.4827113744925144,11,0.20342078189300405
2020-01-07 12:00:00,2.5173109646717053,12,0.20249485596707817
2020-01-07 12:30:00,2.5957052939908705,12,0.20249485596707817
2020-01-07 13:00:00,2.6391355312275344,13,0.20087448559670779
2020-01-07 13:30:00,2.6397075242943178,13,0.20087448559670779
2020-01-07 14:00:00,2.8634674317698887,14,0.19711934156378597
2020-01-07 14:30:00,2.7773192323016707,14,0.19711934156378597
2020-01-07 15:00:00,2.93468490361986,15,0.20272633744855967
2020-01-07 15:30:00,2.8556341189870613,15,0.20272633744855967
2020-01-07 16:00:00,2.7045157364582235,16,0.20810185185185182
2020-01-07 16:30:00,2.6561374980660912,16,0.20810185185185182
2020-01-07 17:00:00,2.739032963019025,17,0.20843621399176954
2020-01-07 17:30:00,2.723765852626845,17,0.20843621399176954
2020-01-07 18:00:00,2.770401280507248,18,0.2097736625514403
2020-01-07 18:30:00,2.829558326139826,18,0.2097736625514403
2020-01-07 19:00:00,2.8726779659149133,19,0.20730452674897115
2020-01-07 19:30:00,3.084508884559706,19,0.20730452674897115
2020-01-07 20:00:00,3.2068718098618025,20,0.19356995884773665
2020-01-07 20:30:00,3.38249419604744,20,0.19356995884773665
2020-01-07 21:00:00,3.5789634927410594,21,0.184619341563786
2020-01-07 21:30:00,3.881479801449029,21,0.184619341563786
2020-01-07 22:00:00,4.30299007946614,22,0.17366255144032922
2020-01-07 22:30:00,4.29655517524821,22,0.17366255144032922
2020-01-07 23:00:00,4.477752603937741,23,0.16126543209876543
2020-01-07 23:30:00,4.578068550657152,23,0.16126543209876543
2020-01-08 00:00:00,4.42718120859437,0,0.15781893004115222
2020-01-08 00:30:00,4.395233382623272,0,0.15781893004115222
2020-01-08 01:00:00,4.490408956278448,1,0.1521347736625514
2020-01-08 01:30:00,4.34534673337724,1,0.1521347736625514
2020-01-08 02:00:00,4.329468798444445,2,0.1442901234567901
2020-01-08 02:30:00,4.350229935852068,2,0.1442901234567901
2020-01-08 03:00:00,4.46385859305339,3,0.14320987654320988
2020-01-08 03:30:00,4.298303708516018,3,0.14320987654320988
2020-01-08 04:00:00,4.283872011221549,4,0.15349794238683123
2020-01-08 04:30:00,4.265507722112504,4,0.15349794238683123
2020-01-08 05:00:00,4.049938020759828,5,0.17031893004115223
2020-01-08 05:30:00,4.045618637725791,5,0.17031893004115223
2020-01-08 06:00:00,3.5215267276179985,6,0.18999485596707816
2020-01-08 06:30:00,3.172588686702772,6,0.18999485596707816
2020-01-08 07:00:00,2.577747731188678,7,0.19472736625514403
2020-01-08 07:30:00,2.3716843360697952,7,0.19472736625514403
2020-01-08 08:00:00,2.295134579413248,8,0.1934413580246913
2020-01-08 08:30:00,2.2575913808729995,8,0.1934413580246913
2020-01-08 09:00:00,2.252062280814228,9,0.19758230452674896
2020-01-08 09:30:00,2.1899439688099114,9,0.19758230452674896
2020-01-08 10:00:00,2.299198723619281,10,0.19760802469135796
2020-01-08 10:30:00,2.290795804396048,10,0.19760802469135796
2020-01-08 11:00:00,2.338799434549173,11,0.19925411522633746
2020-01-08 11:30:00,2.439838798861853,11,0.19925411522633746
2020-01-08 12:00:00,2.4348073160713675,12,0.20028292181069957
2020-01-08 12:30:00,2.412577361569274,12,0.20028292181069957
2020-01-08 13:00:00,2.4147492543320785,13,0.20272633744855967
2020-01-08 13:30:00,2.369800711785902,13,0.20272633744855967
2020-01-08 14:00:00,2.313551077445218,14,0.203369341563786
2020-01-08 14:30:00,2.365935606458934,14,0.203369341563786
2020-01-08 15:00:00,2.264526564906765,15,0.20686728395061726
2020-01-08 15:30:00,2.096232700857223,15,0.20686728395061726
2020-01-08 16:00:00,1.9597935730242173,16,0.23243312757201645
2020-01-08 16:30:00,1.866557374723096,16,0.23243312757201645
2020-01-08 17:00:00,1.7644162136138293,17,0.24897119341563784
2020-01-08 17:30:00,1.7229168361664944,17,0.24897119341563784
2020-01-08 18:00:00,1.724171032554376,18,0.2273662551440329
2020-01-08 18:30:00,1.754290253233487,18,0.2273662551440329
2020-01-08 19:00:00,1.7447249620690233,19,0.21347736625514402
2020-01-08 19:30:00,1.7920586711133164,19,0.21347736625514402
2020-01-08 20:00:00,1.813425759203992,20,0.2009259259259259
2020-01-08 20:30:00,1.8698592627640889,20,0.2009259259259259
2020-01-08 21:00:00,1.916421897352732,21,0.1931327160493827
2020-01-08 21:30:00,2.080463928750857,21,0.1931327160493827
2020-01-08 22:00:00,2.367659392683683,22,0.1885288065843621
2020-01-08 22:30:00,2.4654771642022686,22,0.1885288065843621
2020-01-08 23:00:00,2.626373509272889,23,0.19699074074074074
2020-01-08 23:30:00,3.058860585138736,23,0.19699074074074074
2020-01-09 00:00:00,3.0629917728747773,0,0.187988683127572
2020-01-09 00:30:00,3.1240441746770755,0,0.187988683127572
2020-01-09 01:00:00,3.169929731996705,1,0.17301954732510288
2020-01-09 01:30:00,3.4468511486301154,1,0.17301954732510288
2020-01-09 02:00:00,3.4701059876189,2,0.1677469135802469
2020-01-09 02:30:00,3.516000510137448,2,0.1677469135802469
2020-01-09 03:00:00,3.773051962588384,3,0.1611625514403292
2020-01-09 03:30:00,3.955375715402433,3,0.1611625514403292
2020-01-09 04:00:00,3.675346128077408,4,0.16131687242798354
2020-01-09 04:30:00,3.80840709837804,4,0.16131687242798354
2020-01-09 05:00:00,3.7224556096522874,5,0.1743827160493827
2020-01-09 05:30:00,3.667993694382008,5,0.1743827160493827
2020-01-09 06:00:00,3.30802886687882,6,0.19817386831275718
2020-01-09 06:30:00,3.010163855479482,6,0.19817386831275718
2020-01-09 07:00:00,2.753054994840792,7,0.20105452674897117
2020-01-09 07:30:00,2.4510159328312238,7,0.20105452674897117
2020-01-09 08:00:00,2.413292537477214,8,0.20182613168724278
2020-01-09 08:30:00,2.366894436385637,8,0.20182613168724278
2020-01-09 09:00:00,2.302013446765496,9,0.19747942386831274
2020-01-09 09:30:00,2.3410856731255336,9,0.19747942386831274
2020-01-09 10:00:00,2.3473353744762626,10,0.18976337448559666
2020-01-09 10:30:00,2.316765603617934,10,0.18976337448559666
2020-01-09 11:00:00,2.326605094110111,11,0.18392489711934157
2020-01-09 11:30:00,2.29553417832356,11,0.18392489711934157
2020-01-09 12:00:00,2.239880635310467,12,0.18981481481481483
2020-01-09 12:30:00,2.2712183388032403,12,0.18981481481481483
2020-01-09 13:00:00,2.276098896213071,13,0.1938786008230452
2020-01-09 13:30:00,2.250031646163247,13,0.1938786008230452
2020-01-09 14:00:00,2.1133556122845194,14,0.19987139917695468
2020-01-09 14:30:00,2.114409887990725,14,0.19987139917695468
